1,0.21949999,-0.4517,0.1034,0,98420019513298
2,0.0477,-0.2866,-0.037699997,0,98420029524236
3,0.014599999,-0.5952,-0.366,0,98420039535173
4,-0.4157,-0.4624,0.48299998,0,98420049514861
5,-1.0544,0.0583,1.421,0,98420059527361
6,-1.3557,0.23709999,1.4199,0,98420069538298
7,-1.0512,-0.076,1.1027,0,98420079517986
8,-0.3874,-0.41799998,0.93479997,0,98420089528923
9,-0.18949999,-0.527,0.85359997,0,98420099539861
10,-0.8368,-0.2227,1.3563,0,98420109519548
11,-1.1575999,-0.0576,1.0888,0,98420119530486
12,-1.2918999,0.2401,1.0646,0,98420129541423
13,-1.0524,0.6609,0.7773,0,98420139521111
14,-0.6425,0.6541,0.5481,0,98420149532048
15,-0.7642,0.35999998,0.6332,0,98420159513298
16,-0.6523,0.39749998,1.0045,0,98420169522673
17,-0.8329,0.9651,1.6032,0,98420179535173
18,-1.4097999,1.165,2.9771,0,98420189514861
19,-1.8507999,1.4189,3.6411,0,98420199525798
20,-1.9106,1.3751,3.7110999,0,98420209536736
21,-1.8513999,1.6055,3.5212998,0,98420219516423
22,-1.4767,1.6757,3.3105,0,98420229527361
23,-1.1705999,1.8389,2.9087,0,98420239538298
24,-1.2935,1.7375,2.905,0,98420249519548
25,-2.0219998,2.9912,3.7226,0,98420259530486
26,-3.2391999,4.4281,5.6559,0,98420269541423
27,-5.1215,5.6294,7.4186997,0,98420279521111
28,-6.3034,5.7890997,8.6881,0,98420289532048
29,-6.1910996,5.3666997,8.533199,0,98420299511736
30,-5.0147,4.1534,6.7767997,0,98420309522673
31,-3.6362,3.1805,4.4877,0,98420319533611
32,-1.8959999,1.9481,2.9004,0,98420329513298
33,-0.42729998,1.5662999,0.5855,0,98420339524236
34,-0.5058,2.1701,0.0289,0,98420349535173
35,-2.5221,3.0342,1.4757999,0,98420359514861
36,-3.5312998,2.5409,3.2473,0,98420369525798
37,-3.6253998,2.5878,4.7929,0,98420379538298
38,-4.408,3.0834,7.1352,0,98420389517986
39,-4.8573,3.8518,8.332399,0,98420399528923
40,-4.6843,3.8351,7.7777996,0,98420409539861
41,-4.3996997,3.3551,6.4349,0,98420419519548
42,-3.9787,3.3769,6.2279,0,98420429532048
43,-3.445,3.6487,6.5627,0,98420439541423
44,-2.1947,3.3918,7.4742,0,98420449521111
45,-1.8352,2.3014,8.3861,0,98420459533611
46,-1.6563,1.1410999,7.7338,0,98420469513298
47,-1.4685999,0.8328,7.0688,0,98420479524236
48,-1.2916,0.6299,6.9477,0,98420489535173
49,-1.4325,0.24849999,6.9353,0,98420499514861
50,-2.105,0.081999995,7.2774,0,98420509525798
51,-1.5976,-0.0845,8.1024,0,98420519536736
52,-2.0732,-0.7459,7.7869997,0,98420529516423
53,-1.3129,-1.8801,8.6723995,0,98420539528923
54,-0.3349,-3.2501,9.8274,0,98420549539861
55,0.4955,-4.2286997,10.4628,0,98420559517986
56,2.1862,-4.7992997,10.7712,0,98420569530486
57,3.1717,-5.3863997,11.1505995,0,98420579541423
58,3.6706998,-5.983,9.944699,0,98420589521111
59,3.3801,-6.3057,8.311399,0,98420599532048
60,1.8849,-5.9452996,6.1261997,0,98420609511736
61,0.1538,-5.0896,4.6444,0,98420619522673
62,-0.98649997,-4.2177997,4.2051997,0,98420629535173
63,-2.7782,-4.3754997,3.9847999,0,98420639513298
64,-3.2335,-5.4937997,7.2482996,0,98420649525798
65,-4.7388997,-6.6948,10.4192,0,98420659536736
66,-5.6626,-8.1765995,11.447,0,98420669516423
67,-6.1226,-9.1002,12.656099,0,98420679527361
68,-6.3217998,-9.474899,12.0742,0,98420689538298
69,-6.9336996,-10.039499,10.7062,0,98420699517986
70,-8.0503,-10.2521,9.6055,0,98420709530486
71,-8.7720995,-9.9317,9.1495,0,98420719539861
72,-9.585899,-10.315599,9.1629,0,98420729519548
73,-10.3361,-10.8948,9.274799,0,98420739530486
74,-10.4739,-11.317599,10.6154995,0,98420749541423
75,-11.7397995,-11.6075,11.060699,0,98420759522673
76,-12.7002,-11.0675,9.564899,0,98420769533611
77,-13.6277,-11.434199,8.8995,0,98420779513298
78,-14.2687,-12.1411,7.989,0,98420789524236
79,-13.0581,-13.0316,7.9772,0,98420799535173
80,-11.7514,-13.9148,8.6437,0,98420809514861
81,-10.939199,-15.160399,7.4335,0,98420819525798
82,-10.8171,-15.314699,5.4399,0,98420829536736
83,-10.2493,-16.0058,4.1110997,0,98420839516423
84,-7.4357996,-16.299099,2.6543999,0,98420849527361
85,-3.9847,-17.177599,1.4941,0,98420859539861
86,-1.0293,-18.0236,0.1796,0,98420869517986
87,0.0492,-19.192299,-1.4273,0,98420879530486
88,0.6641,-19.2635,-4.5195,0,98420889542986
89,1.7657,-18.394499,-7.4293,0,98420899521111
90,3.0012,-16.4995,-8.2781,0,98420909532048
91,4.4579,-14.896,-5.8441997,0,98420919511736
92,3.8599,-13.187699,-5.1089997,0,98420929522673
