1,-0.0013,1.0E-4,0.0686,0,3248153799255694
2,-0.0099,1.0E-4,0.058799997,0,3248153809266632
3,-1.0E-4,1.0E-4,0.0784,0,3248153819246319
4,-1.0E-4,0.0088,0.0392,0,3248153829257257
5,-0.0197,0.0088,-0.0098,0,3248153839236944
6,-0.0178,-8.0E-4,0.049,0,3248153849247882
7,-0.007999999,-8.0E-4,0.049,0,3248153859258819
8,-0.0162,-0.0185,0.029399998,0,3248153869238507
9,-0.0154,9.0E-4,-2.9999999E-4,0,3248153879249444
10,-0.0050999997,0.0098,-2.9999999E-4,0,3248153889260382
11,-0.0050999997,-0.009699999,0.019299999,0,3248153899240069
12,-0.0047,-0.0089,-0.0101,0,3248153909251007
13,-0.0145,8.0E-4,0.029099999,0,3248153919261944
14,-0.0042999997,7.0E-4,0.0095,0,3248153929243194
15,-0.0044,-0.009,-0.01,0,3248153939254132
16,-0.0131,5.9999997E-4,-0.0394,0,3248153949265069
17,-0.0131,-0.0189,-0.01,0,3248153959244757
18,-0.0121,-0.0084999995,-0.01,0,3248153969255694
19,-0.0023,0.0013,-2.0E-4,0,3248153979266632
20,-0.0021,0.0011999999,-0.01,0,3248153989246319
21,-0.0022,-0.008599999,-0.01,0,3248153999258819
22,0.0162,0.010199999,-2.0E-4,0,3248154009238507
23,-0.0033,0.010199999,-2.0E-4,0,3248154019247882
24,-0.0030999999,0.0095999995,-0.0198,0,3248154029260382
25,0.0066,-1.0E-4,-0.0198,0,3248154039240069
26,-0.0029,-0.0185,-0.0198,0,3248154049251007
27,0.0067999996,-0.0087,-2.0E-4,0,3248154059263507
28,-0.011899999,9.0E-4,-0.01,0,3248154069241632
29,-0.011899999,-0.0186,0.0095,0,3248154079252569
30,-0.0112,8.0E-4,-2.0E-4,0,3248154089263507
31,-0.0014,-0.0089,-0.01,0,3248154099243194
32,0.0078,-0.0084,-2.0E-4,0,3248154109255694
33,-0.0018999999,0.0209,-0.0198,0,3248154119266632
34,-0.0018,-0.0079,-0.0198,0,3248154129244757
35,0.0079,0.0116,-2.0E-4,0,3248154139257257
36,-0.0016999999,0.011,-2.0E-4,0,3248154149236944
37,-0.0016999999,0.0011999999,0.0095,0,3248154159247882
38,-0.0016,0.0011,-0.0198,0,3248154169258819
39,-0.0016,0.0011,-0.01,0,3248154179240069
40,-0.010799999,9.999999E-4,-0.01,0,3248154189249444
41,-9.999999E-4,9.999999E-4,-0.01,0,3248154199260382
42,-9.0E-4,9.999999E-4,-0.0198,0,3248154209240069
43,-9.0E-4,9.999999E-4,-0.01,0,3248154219251007
44,-9.0E-4,9.0E-4,-0.0198,0,3248154229263507
45,-0.0106999995,0.0106999995,-2.0E-4,0,3248154239243194
46,-0.0101,8.0E-4,-0.01,0,3248154249254132
47,-2.9999999E-4,0.020499999,-0.0198,0,3248154259265069
48,-2.9999999E-4,8.0E-4,-0.0198,0,3248154269244757
49,-2.9999999E-4,0.0106,-0.01,0,3248154279255694
50,-2.9999999E-4,7.0E-4,-2.0E-4,0,3248154289266632
51,0.0094,7.0E-4,-2.0E-4,0,3248154299247882
52,-2.9999999E-4,7.0E-4,-0.0296,0,3248154309258819
53,-0.0101,-0.0188,-2.0E-4,0,3248154319238507
54,-0.0095999995,7.0E-4,-0.0296,0,3248154329249444
55,1.0E-4,7.0E-4,-1.0E-4,0,3248154339260382
56,-0.009099999,0.01,-0.0099,0,3248154349240069
57,5.9999997E-4,1.0E-4,0.0095999995,0,3248154359251007
58,0.0099,1.0E-4,-0.01,0,3248154369261944
59,0.4016,-0.029099999,-1.0E-4,0,3248154379241632
60,0.72859997,-0.0277,0.0089,0,3248154389252569
61,0.31599998,-0.1672,0.023599999,0,3248154399263507
62,-0.5226,0.1401,0.044099998,0,3248154409243194
63,0.3497,-0.4048,0.0327,0,3248154419255694
64,-0.3803,-0.60469997,0.0813,0,3248154429266632
65,-0.5482,-0.075899996,-0.0069,0,3248154439246319
66,0.3655,-0.1853,0.0508,0,3248154449257257
67,0.45299998,-0.176,0.0312,0,3248154459236944
68,0.25349998,-0.24409999,0.0598,0,3248154469247882
69,-0.1401,-0.33339998,0.020499999,0,3248154479258819
70,-0.29479998,-0.40469998,0.04,0,3248154489238507
71,-0.011299999,-0.3567,0.020399999,0,3248154499249444
72,0.1572,-0.2856,0.0589,0,3248154509261944
73,0.1567,-0.3252,0.0392,0,3248154519241632
74,0.14919999,-0.31149998,0.0189,0,3248154529251007
75,0.1293,-0.3215,0.048299998,0,3248154539263507
76,0.1419,-0.2795,0.057499997,0,3248154549243194
77,0.1415,-0.28939998,0.018199999,0,3248154559254132
78,0.15349999,-0.2769,0.0274,0,3248154569265069
79,0.1629,-0.2771,0.0274,0,3248154579244757
80,0.12719999,-0.2465,0.0367,0,3248154589255694
81,0.1366,-0.24659999,0.017099999,0,3248154599266632
82,0.1581,-0.2547,0.0361,0,3248154609246319
83,0.30719998,-0.4188,0.0343,0,3248154619258819
84,0.43429998,-0.40109998,0.0328,0,3248154629238507
85,0.33519998,-0.537,0.0515,0,3248154639249444
86,0.1507,-0.5057,0.0206,0,3248154649260382
87,0.2683,-0.5629,0.0401,0,3248154659240069
88,0.2184,-0.5218,0.048,0,3248154669251007
89,0.1542,-0.6658,0.058199998,0,3248154679261944
90,0.1933,-0.6781,0.0459,0,3248154689241632
91,0.21339999,-0.78249997,0.0757,0,3248154699252569
92,0.30629998,-0.74329996,0.062699996,0,3248154709263507
93,0.43159997,-0.81769997,0.0826,0,3248154719243194
94,0.3931,-0.815,0.0493,0,3248154729254132
95,0.2899,-0.8811,0.059,0,3248154739266632
96,0.2377,-0.8767,0.064899996,0,3248154749246319
97,0.339,-0.9787,0.0748,0,3248154759257257
98,0.3509,-0.95199996,0.0603,0,3248154769236944
99,0.4615,-1.0345,0.099999994,0,3248154779247882
100,0.5918,-0.99579996,0.094399996,0,3248154789258819
101,0.72099996,-1.1206,0.084699996,0,3248154799238507
102,0.8901,-1.0303999,0.078099996,0,3248154809249444
103,1.0490999,-1.1026,0.078,0,3248154819261944
104,0.3381,-0.9385,0.1319,0,3248154829241632
105,0.44709998,-1.0375999,0.1122,0,3248154839251007
106,0.5981,-1.027,0.0865,0,3248154849263507
107,0.9411,-1.1136,0.0764,0,3248154859243194
108,1.2731999,-1.1654,0.117,0,3248154869254132
109,0.84099996,-1.2415999,-9.0E-4,0,3248154879265069
110,0.051999997,-0.9604,0.0435,0,3248154889244757
111,-0.0962,-1.1158999,0.073,0,3248154899257257
112,0.40449998,-1.17,0.2233,0,3248154909266632
113,1.0606999,-1.2076,0.1157,0,3248154919247882
114,1.2573999,-1.2092999,0.1656,0,3248154929258819
115,0.2268,-1.1947,0.1656,0,3248154939238507
116,-0.2462,-1.1244999,0.0628,0,3248154949249444
117,-0.39409998,-1.1032,0.1308,0,3248154959260382
118,-0.1734,-1.1882,0.1257,0,3248154969240069
119,0.3732,-1.199,0.1548,0,3248154979251007
120,0.86869997,-1.2408999,0.1073,0,3248154989261944
121,1.0709,-1.3026,0.087699994,0,3248154999241632
122,0.5104,-1.1995,0.109799996,0,3248155009252569
123,0.114599995,-1.3208,0.119899996,0,3248155019265069
124,0.2873,-1.3219999,0.1714,0,3248155029243194
125,0.4201,-1.2457,0.1126,0,3248155039255694
126,0.525,-1.2207999,0.0953,0,3248155049266632
127,0.5471,-1.2659999,0.1533,0,3248155059246319
128,0.6199,-1.2968999,0.1157,0,3248155069257257
129,0.5348,-1.3524,0.1248,0,3248155079236944
130,0.56159997,-1.3046,0.1069,0,3248155089247882
131,0.4671,-1.3385,0.17469999,0,3248155099258819
132,0.62909997,-1.3192999,0.1663,0,3248155109238507
133,1.2005,-1.4008,0.126,0,3248155119249444
134,1.4157,-1.2735,0.1257,0,3248155129261944
135,0.9981,-1.3425,0.1047,0,3248155139241632
136,0.31,-1.2472999,0.1466,0,3248155149252569
137,0.0774,-1.3350999,0.10569999,0,3248155159263507
138,-0.1249,-1.2987,0.0898,0,3248155169243194
139,-0.013599999,-1.3685,0.1768,0,3248155179254132
140,0.1469,-1.2929,0.1602,0,3248155189265069
141,0.37469998,-1.4925,0.169,0,3248155199244757
142,0.5689,-1.3646,0.1312,0,3248155209255694
143,0.83419997,-1.3772,0.12019999,0,3248155219266632
144,0.5767,-1.1488,0.1618,0,3248155229246319
145,0.6841,-1.3252,0.1406,0,3248155239258819
146,0.573,-1.3070999,0.122499995,0,3248155249238507
147,0.375,-1.3542,0.1892,0,3248155259249444
148,0.60649997,-1.2689999,0.1811,0,3248155269260382
149,0.6933,-1.3352,0.1497,0,3248155279240069
150,0.5455,-1.2504,0.16149999,0,3248155289251007
151,0.2307,-1.3442999,0.110199995,0,3248155299261944
152,0.23259999,-1.0037,0.104499996,0,3248155309241632
153,0.3206,-1.1456,0.1219,0,3248155319254132
154,0.4802,-1.3611,0.103999995,0,3248155329265069
155,0.6961,-1.2376,0.17029999,0,3248155339244757
156,0.4174,-1.1656,0.1143,0,3248155349255694
157,0.49589998,-1.3856,0.1414,0,3248155359266632
158,0.4974,-1.2894,0.1335,0,3248155369351007
159,0.2715,-1.2851,0.1607,0,3248155379258819
160,0.3955,-1.3355,0.094299994,0,3248155389236944
161,0.53209996,-1.3255,0.2104,0,3248155399247882
162,0.3523,-1.2418,0.1443,0,3248155409258819
163,0.3976,-1.326,0.1322,0,3248155419238507
164,0.15429999,-1.2995,0.1055,0,3248155429249444
165,0.0029,-1.1352999,0.0635,0,3248155439261944
166,0.2866,-1.1812999,0.145,0,3248155449241632
167,0.55689996,-1.3686999,0.12239999,0,3248155459252569
168,0.49839997,-1.2548,0.1244,0,3248155469263507
169,0.5607,-1.4316,0.1407,0,3248155479243194
170,0.32009998,-1.3256999,0.1135,0,3248155489254132
171,0.6753,-1.4217,0.1195,0,3248155499266632
172,0.42279997,-1.2305,0.102299996,0,3248155509244757
173,0.6907,-1.2408999,0.1382,0,3248155519257257
174,0.4484,-1.2451,0.0916,0,3248155529236944
175,0.3451,-1.3032,0.1568,0,3248155539247882
176,0.14389999,-1.3057,0.14999999,0,3248155549258819
177,0.2764,-1.3722,0.1758,0,3248155559236944
178,0.3617,-1.2961,0.1489,0,3248155569249444
179,0.355,-1.3607999,0.1056,0,3248155579260382
180,0.25579998,-1.2854999,0.108399995,0,3248155589240069
181,0.1591,-1.2685,0.12329999,0,3248155599251007
182,0.322,-1.2624999,0.13589999,0,3248155609261944
183,0.7242,-1.3038,0.121199995,0,3248155619243194
184,0.5938,-1.1636,0.2023,0,3248155629254132
185,0.2712,-1.2375,0.1095,0,3248155639265069
186,0.2598,-1.2518,0.122499995,0,3248155649244757
187,0.2412,-1.2387999,0.12799999,0,3248155659255694
188,0.1836,-1.1771,0.1513,0,3248155669266632
189,0.2923,-1.2624999,0.098,0,3248155679246319
190,0.4231,-1.2375,0.081199996,0,3248155689257257
191,0.17889999,-1.273,0.0866,0,3248155699236944
192,0.304,-1.2286999,0.099599995,0,3248155709247882
193,0.383,-1.2761999,0.114999995,0,3248155719258819
194,0.46289998,-1.2224,0.1081,0,3248155729240069
195,0.5706,-1.2472999,0.113199994,0,3248155739251007
196,0.6264,-1.118,0.0867,0,3248155749261944
197,0.44979998,-1.1912999,0.12109999,0,3248155759241632
198,0.072799996,-1.1496999,0.1352,0,3248155769252569
199,-0.113299996,-1.1938,0.1304,0,3248155779263507
