0,-0.005985,0.007889,0.720859,0.69301,0.0,3,3248638014260382
1,-0.005958,0.007895,0.720843,0.693027,0.0,3,3248638024238507
2,-0.005997,0.007858,0.720823,0.693047,0.0,3,3248638034251007
3,-0.005969,0.007864,0.720809,0.693062,0.0,3,3248638044261944
4,-0.005939,0.007837,0.72078097,0.693092,0.0,3,3248638054241632
5,-0.005912,0.007842,0.720767,0.693107,0.0,3,3248638064252569
6,-0.00597,0.00784,0.720749,0.693125,0.0,3,3248638074263507
7,-0.005943,0.007844,0.720737,0.693138,0.0,3,3248638084243194
8,-0.005992,0.007842,0.720719,0.693156,0.0,3,3248638094254132
9,-0.005966,0.007846,0.720708,0.693168,0.0,3,3248638104266632
10,-0.006055,0.007838,0.720701,0.693174,0.0,3,3248638114244757
11,-0.006028,0.007843,0.720691,0.693185,0.0,3,3248638124257257
12,-0.006036,0.007906,0.720652,0.693224,0.0,3,3248638134236944
13,-0.006011,0.00791,0.720642,0.693236,0.0,3,3248638144246319
14,-0.006037,0.007982,0.720604,0.693274,0.0,3,3248638154258819
15,-0.006012,0.007985,0.720592,0.693286,0.0,3,3248638164238507
16,-0.006019,0.008033,0.720556,0.693323,0.0,3,3248638174249444
17,-0.006271,0.007748,0.719903,0.694002,0.0,3,3248638184260382
18,-0.006231,0.007739,0.719868,0.694039,0.0,3,3248638194240069
19,-0.006451,0.007488,0.719276,0.694653,0.0,3,3248638204251007
20,-0.006448,0.007539,0.719235,0.694695,0.0,3,3248638214263507
21,-0.006526,0.007438,0.718981,0.694959,0.0,3,3248638224243194
22,-0.006488,0.00746,0.718937,0.695004,0.0,3,3248638234254132
23,-0.006458,0.007468,0.718943,0.694998,0.0,3,3248638244265069
24,-0.005932,0.007815,0.718661,0.69528997,0.0,3,3248638254244757
25,-0.005855,0.007869,0.71879,0.695157,0.0,3,3248638264255694
26,-0.005558,0.007943,0.718653,0.6953,0.0,3,3248638274266632
27,-0.005576,0.007904,0.718543,0.695415,0.0,3,3248638284246319
28,-0.00605,0.007859,0.718675,0.695275,0.0,3,3248638294257257
29,-0.005971,0.007914,0.718798,0.695148,0.0,3,3248638304238507
30,-0.006111,0.007972,0.719162,0.694769,0.0,3,3248638314247882
31,-0.006078,0.00799,0.719405,0.69451797,0.0,3,3248638324258819
32,-0.006252,0.008079,0.71959,0.694323,0.0,3,3248638334240069
33,-0.006348,0.007959,0.719401,0.694519,0.0,3,3248638344251007
34,-0.00626,0.007962,0.719407,0.694514,0.0,3,3248638354261944
35,-0.006379,0.00778,0.71904,0.694894,0.0,3,3248638364241632
36,-0.006012,0.007555,0.719147,0.69479,0.0,3,3248638374252569
37,-0.006085,0.0073679998,0.718985,0.694959,0.0,3,3248638384263507
38,-0.006124,0.007159,0.719519,0.694408,0.0,3,3248638394243194
