1,-0.0011999999,0.25759998,0.0069,0,3248782819255694
2,-0.2163,0.2478,0.0072999997,0,3248782829265069
3,-0.0263,0.2577,0.0435,0,3248782839244757
4,0.0919,0.2479,0.0929,0,3248782849257257
5,0.064899996,0.2575,-0.0502,0,3248782859236944
6,0.1048,0.2575,-0.0989,0,3248782869247882
7,0.059899997,0.2573,-0.037499998,0,3248782879258819
8,-0.047199998,0.24749999,0.0804,0,3248782889238507
9,-0.0437,0.2575,0.113299996,0,3248782899249444
10,-0.013599999,0.2575,0.0254,0,3248782909260382
11,0.1148,0.2671,0.0047,0,3248782919240069
12,0.19389999,0.2671,0.0148,0,3248782929251007
13,0.0622,0.267,-0.0139,0,3248782939263507
14,0.023699999,0.2572,0.0844,0,3248782949241632
15,0.0209,0.24749999,0.2384,0,3248782959254132
16,0.021599999,0.24749999,0.2976,0,3248782969265069
17,0.01,0.2574,0.19,0,3248782979244757
18,9.0E-4,0.2574,0.0923,0,3248782989255694
19,0.01,0.26729998,0.050899997,0,3248782999266632
20,0.0106999995,0.2575,-0.0173,0,3248783009246319
21,0.0106,0.24759999,-0.0348,0,3248783019257257
22,0.0015,0.24759999,0.0635,0,3248783029236944
23,0.0101,0.24769999,0.1637,0,3248783039247882
24,0.010799999,0.25759998,0.24249999,0,3248783049260382
25,2.9999999E-4,0.2577,0.22219999,0,3248783059240069
26,0.0106999995,0.2577,0.104899995,0,3248783069251007
27,0.0198,0.2479,-0.0023,0,3248783079261944
28,9.0E-4,0.2577,-0.0903,0,3248783089241632
29,0.0201,0.25759998,-0.1138,0,3248783099252569
30,-0.0084999995,0.2674,-0.084,0,3248783109263507
31,0.0014,0.2575,-0.0175,0,3248783119243194
32,0.0117999995,0.2574,-0.0208,0,3248783129254132
33,-0.0072,0.24749999,0.014599999,0,3248783139265069
34,-0.0655,0.2474,0.011399999,0,3248783149244757
35,-0.0526,0.2474,0.0078,0,3248783159255694
36,0.046099998,0.267,-0.0453,0,3248783169236944
37,0.035,0.2472,-0.1126,0,3248783179246319
38,0.025799999,0.2471,-0.116399996,0,3248783189258819
39,-0.0123,0.2568,-0.0778,0,3248783199238507
40,-0.0332,0.2564,-0.0381,0,3248783209249444
41,-0.0313,0.2564,-0.0232,0,3248783219261944
42,-0.0411,0.25599998,-0.0814,0,3248783229240069
43,-0.029299999,0.2462,-0.103,0,3248783239251007
44,-0.030599998,0.2654,-0.1231,0,3248783249263507
45,0.018,0.2653,-0.1157,0,3248783259241632
46,-0.0686,0.2651,-0.1255,0,3248783269254132
47,-0.0936,0.2651,-0.0535,0,3248783279265069
48,-0.0284,0.2453,-0.0914,0,3248783289244757
49,-0.017099999,0.2453,-0.1255,0,3248783299255694
50,-0.0499,0.26479998,-0.13499999,0,3248783309266632
